destination,place_type_searched,place_id,place_name,formatted_address,latitude,longitude,rating,user_rating_count,price_level,google_maps_url,types
"Hanoi, Vietnam",night_club,ChIJxdn0L3pFaTERnxFoFK52LTA,Karaoke Star World Đào Tấn,"2RM4+F8, Giang Vo, Ha Noi, Vietnam",21.0336875,105.8058125,4.5,2106.0,,https://maps.google.com/?cid=3471561377811272095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, karaoke, bar, point_of_interest, establishment"
"Hanoi, Vietnam",night_club,ChIJJaqgiNGrNTERURE-P_YglZM,Unmute hanoi,"169 P. Phúc Tân, Hồng Hà, Hà Nội, Vietnam",21.0363112,105.85508159999999,4.6,473.0,,https://maps.google.com/?cid=10634442337100370257&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, bar, point_of_interest, establishment"
"Hanoi, Vietnam",night_club,ChIJoeMkbTUHNTERk1wYsuwmzGo,Karaoke Paris Club - Cầu Giấy,"79 Đ. Cầu Giấy, Cầu Giấy, Hà Nội 16350, Vietnam",21.0308311,105.80028829999999,4.9,2407.0,,https://maps.google.com/?cid=7695568661311413395&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, karaoke, bar, restaurant, food, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJ2ehlkZOrNTERzL1Vpx8rlfM,Meliá Hanoi,"44 P. Lý Thường Kiệt, Cửa Nam, Hà Nội 10000, Vietnam",21.024388,105.8483808,4.6,7622.0,,https://maps.google.com/?cid=17551982537697770956&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJ__8jvJWrNTER9H4bXX-RqFI,Pullman Hanoi,"40, Cát Linh/61 P. Giảng Võ, Str, Ô Chợ Dừa, Hà Nội 100000, Vietnam",21.030044699999998,105.8289077,4.4,5203.0,,https://maps.google.com/?cid=5956170483406438132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJv6YldHCrNTERMyZ9gOj74zA,Fortuna Hotel Hanoi,"6B P. Láng Hạ, Giảng Võ, Hà Nội, Vietnam",21.0213364,105.81804129999999,4.3,4725.0,,https://maps.google.com/?cid=3522936309540529715&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJIUXwmo-rNTERsaBk8r6uz9w,Hotel du Parc HaNoi,"84 P. Trần Nhân Tông, Hai Bà Trưng, Hà Nội 100000, Vietnam",21.0177163,105.84189359999999,4.4,2759.0,,https://maps.google.com/?cid=15911128143656951985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, spa, service, restaurant, food, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJDyi8FJerNTERkGa5aeymJIw,Somerset Grand Hanoi,"49 P. Hai Bà Trưng, Cửa Nam, Hà Nội, Vietnam",21.025829299999998,105.846344,4.4,2350.0,,https://maps.google.com/?cid=10098379798787745424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJpQ2Xp1mrNTERv5loUIzDzvA,The One Hostel Hanoi,"70 P. Hàng Mã, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0366786,105.8474313,4.8,1713.0,,https://maps.google.com/?cid=17352021421716969919&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hostel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJvT9p1umrNTER4yHEEhYi6ks,Dolce By Wyndham Hanoi Golden Lake,"B7, Giảng Võ, Hà Nội 100000, Vietnam",21.0294804,105.8212561,4.4,1510.0,,https://maps.google.com/?cid=5470222175594357219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJ2dmnILWrNTER9XP9YdDhqDQ,Hanoi Buffalo Hostel,"44 P. Hàng Giầy, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội, Vietnam",21.034654099999997,105.8513541,4.8,1485.0,,https://maps.google.com/?cid=3794530971173090293&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hostel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJf-9qTJerNTERgnw2o6MIl5Y,Mövenpick Hotel Hanoi Centre,"83A P. Lý Thường Kiệt, Cửa Nam, Hà Nội 100000, Vietnam",21.024698,105.8440815,4.5,2682.0,,https://maps.google.com/?cid=10851151326083447938&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJjbhqO3SrNTER1l3vLb6MhPs,Hanoi Hotel,"D8 P. Giảng Võ, Giảng Võ, Hà Nội 10000, Vietnam",21.0277717,105.8215235,4.3,2935.0,,https://maps.google.com/?cid=18123765548888055254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJq0_h86erNTERVsxxMd94dJA,Lake View Backpackers Hostel & Rooftop Bar,"127 P. Hàng Bạc, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 10000, Vietnam",21.033908399999998,105.8515384,4.7,1422.0,,https://maps.google.com/?cid=10409077538762640470&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hostel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJVQa1tWCrNTERp1ZgsDNLVPA,Peridot Grand Luxury Boutique Hotel,"33 Duong Thanh Street, Old Quarter Hanoi City Hanoi City, 33 P. Đường Thành, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0329875,105.8463034,4.8,1475.0,,https://maps.google.com/?cid=17317549152520918695&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJ94wpQL-rNTERgZw5CuatajA,Old Quarter View Hanoi Hostel,"3-5 Ng. Nội Miếu, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0347071,105.8510237,4.8,2865.0,,https://maps.google.com/?cid=3488792064877501569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, hostel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJdZ2y8burNTEROHJ38u3MPQg,REY Hotel Hanoi,"14 P. Lý Nam Đế, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.036176299999997,105.8450342,4.5,566.0,,https://maps.google.com/?cid=593856048230003256&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJ1_gDtTCrNTERVmUj8TAT9Z0,Grand Mercure Hanoi,"9 Cát Linh, Ô Chợ Dừa, Hà Nội 100000, Vietnam",21.0276589,105.8334725,4.8,1683.0,,https://maps.google.com/?cid=11382024734173783382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJjWkLRd6rNTERDdxGBFb3krw,Hanoi Backpackers Hostel & Rooftop Bar,"1 Ng. Hài Tượng, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 10000, Vietnam",21.0344077,105.8520025,4.6,2076.0,,https://maps.google.com/?cid=13588194974541208589&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hostel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJWQQBFk2rNTERYhsyN3Cq2KI,Khách Sạn La Thành,"Tầng 1,Tòa, Khách sạn La Thành, Toà D, D, 226 P. Vạn Phúc, Ngọc Hà, Hà Nội 11100, Vietnam",21.0334866,105.8191444,4.1,517.0,,https://maps.google.com/?cid=11734316228052917090&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJe2YII5WrNTERVlgmPi7tmds,Apricot Hotel,"136 P. Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",21.0282089,105.8508662,4.5,1878.0,,https://maps.google.com/?cid=15823939548609927254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJgZwVyZerNTERM_WVqGakOiI,The Oriental Jade Hotel,"92-94 P. Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",21.0296357,105.8501373,4.9,1937.0,,https://maps.google.com/?cid=2466464506760787251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",lodging,ChIJW4FHELyrNTER0oiuwtpVPLk,Little Charm Hostel,"44 P. Hàng Bồ, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0339934,105.84926999999999,4.6,1222.0,,https://maps.google.com/?cid=13347637793676757202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"extended_stay_hotel, hotel, lodging, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJF13BXqGrNTERTE3hz8KFDmI,Ho Chi Minh's Mausoleum,"1 Hùng Vương, Điện Biên, Ba Đình, Hà Nội, Vietnam",21.0368973,105.83466670000001,4.5,20495.0,,https://maps.google.com/?cid=7065731937148685644&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"historical_landmark, tourist_attraction, cemetery, historical_place, point_of_interest, service, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJEQB--OurNTERK41Q2gDyemQ,Hanoi Opera House,"1 Tràng Tiền, Cửa Nam, Hà Nội 100000, Vietnam",21.0242501,105.85762489999999,4.6,22060.0,,https://maps.google.com/?cid=7240365436428127531&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"opera_house, tourist_attraction, concert_hall, auditorium, performing_arts_theater, live_music_venue, event_venue, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJld5RqparNTERVK8x7gvhAZc,Hoa Lo Prison Relic,"1 P. Hoả Lò, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội, Vietnam",21.0253297,105.8464781,4.5,22398.0,,https://maps.google.com/?cid=10881225616060952404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"history_museum, tourist_attraction, museum, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJSXwdOKOrNTERNylYj9mnIbU,Imperial Citadel of Thang Long,"19c Hoàng Diệu, Điện Biên, Ba Đình, Hà Nội 100000, Vietnam",21.0352231,105.8402594,4.4,18898.0,,https://maps.google.com/?cid=13051897747951069495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"historical_landmark, tourist_attraction, historical_place, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJp0o4Er6rNTERjlTif_IXU1k,Hanoi Old Quarter,"P. Hàng Ngang, Hàng Đào, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.034059,105.8506368,4.6,9874.0,,https://maps.google.com/?cid=6436514622737634446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, historical_landmark, historical_place, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJuerTwf2qNTERnvjmhZRDyik,Phủ Tây Hồ,"52 P. Đặng Thai Mai, Tây Hồ, Hà Nội, Vietnam",21.0551012,105.8197288,4.7,5402.0,,https://maps.google.com/?cid=3011293606031325342&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, place_of_worship, association_or_organization, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJiUJFE8CrNTERHK060qWnXk4,Thang Long Water Puppet Theatre,"57B Đinh Tiên Hoàng, Hàng Bạc, Hoàn Kiếm, Hà Nội, Vietnam",21.0316826,105.8533466,4.4,23167.0,,https://maps.google.com/?cid=5647135313407683868&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, performing_arts_theater, event_venue, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJi3PpbWqrNTERcL7DLQFRKNw,Hanoi Zoo,"Đ. Bưởi, Giảng Võ, Hà Nội 100000, Vietnam",21.031078600000004,105.8037432,4.1,17817.0,,https://maps.google.com/?cid=15864018752917192304&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"zoo, tourist_attraction, park, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJfVZXRpGrNTERbkZTVxqHSD0,Chùa Quán Sứ,"73 P. Quán Sứ, Cửa Nam, Hà Nội 10000, Vietnam",21.024493400000004,105.8453387,4.7,3364.0,,https://maps.google.com/?cid=4415927981840746094&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"buddhist_temple, tourist_attraction, place_of_worship, association_or_organization, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJXRO_IzKrNTERq9vtFZF2t98,Train Street,"5 Trần Phú, Hoàn Kiếm, Hà Nội 100000, Vietnam",21.0306477,105.8444959,4.5,4766.0,,https://maps.google.com/?cid=16120483756706225067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, tourist_information_center, tour_agency, travel_agency, point_of_interest, service, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJIbhTQzmrNTERHBoID7tQyUc,Vietnam Museum of Ethnology,"Đ. Nguyễn Văn Huyên, Nghĩa Đô, Hà Nội 100000, Vietnam",21.040342199999998,105.7987354,4.6,15263.0,,https://maps.google.com/?cid=5172754411353020956&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, museum, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJi3I61wSsNTEREPGWbUmEBoY,VinKE & Thủy cung Times City,"458 P. Minh Khai, Khu đô thị Times City, Vĩnh Tuy, Hà Nội 100000, Vietnam",20.996340999999997,105.86800459999999,4.7,12153.0,,https://maps.google.com/?cid=9657551901848695056&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"aquarium, tourist_attraction, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJ7XWEcqGrNTERrsLf6W8259s,One Pillar Pagoda,"P. Chùa Một Cột, Ba Đình, Hà Nội 100000, Vietnam",21.035687499999998,105.8334375,4.3,10606.0,,https://maps.google.com/?cid=15845693668219404974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"buddhist_temple, tourist_attraction, place_of_worship, association_or_organization, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJSfwKzAGrNTER21FFGLkRBp0,Vietnam-Soviet Friendship Palace of Culture and Labour,"91 Trần Hưng Đạo, Cửa Nam, Hà Nội 100990, Vietnam",21.0224735,105.84415919999999,4.6,410.0,,https://maps.google.com/?cid=11314750600488767963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJwyFZi6WrNTER76sqY7OcMjE,Quan Thanh Temple,"190 P. Quán Thánh, Ba Đình, Hà Nội 118810, Vietnam",21.043015500000003,105.8365426,4.5,5165.0,,https://maps.google.com/?cid=3545068150970821615&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"place_of_worship, tourist_attraction, association_or_organization, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJz0aH0VyrNTERrhRrKTcIFxk,Lang Pagoda,"112 P. Chùa Láng, Láng, Hà Nội, Vietnam",21.0233988,105.80272169999999,4.6,3157.0,,https://maps.google.com/?cid=1807922808423650478&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"buddhist_temple, tourist_attraction, place_of_worship, association_or_organization, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJd64Vx8CrNTERulxZIacQ3Bg,Ta Hien Beer Street,"41-36 P. Lương Ngọc Quyến, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội, Vietnam",21.034620999999998,105.85234,4.3,10106.0,,https://maps.google.com/?cid=1791325061791702202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, hiking_area, sports_activity_location, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJ9dt7lJirNTERTqzApIMfQv0,Vietnam National Fine Arts Museum,"66 P. Nguyễn Thái Học, Ba Đình, Hà Nội, Vietnam",21.030784399999998,105.83708399999999,4.5,4834.0,,https://maps.google.com/?cid=18249183290323938382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"art_museum, tourist_attraction, museum, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJyVBDX32sNTERWF7ITQqdcrY,Bảo tàng Phòng không - Không quân,"173C Đ. Trường Chinh, Phương Liệt, Hà Nội, Vietnam",20.9995053,105.8292533,4.5,2734.0,,https://maps.google.com/?cid=13146742929828109912&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, museum, point_of_interest, establishment"
"Hanoi, Vietnam",tourist_attraction,ChIJ1zQSZumrNTERkijOtf97SX0,Vietnam National Museum of History,"1 Tràng Tiền, Cửa Nam, Hà Nội 100000, Vietnam",21.0247173,105.85972389999999,4.3,3809.0,,https://maps.google.com/?cid=9027883266237933714&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"history_museum, tourist_attraction, museum, point_of_interest, establishment"
"Paris, France",restaurant,ChIJ4xutfT5u5kcRaJn2NkiOhPU,Bouillon Chartier Grands Boulevards,"7 Rue du Faubourg Montmartre, 75009 Paris, France",48.871922399999995,2.3430304,4.1,32323.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=17691421677029071208&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, brewery, manufacturer, restaurant, food, point_of_interest, service, establishment"
"Paris, France",restaurant,ChIJQ7aZhzNv5kcR2ukcRnOizeQ,Bouillon République,"39 Bd du Temple, 75003 Paris, France",48.8661074,2.3646338,4.7,37963.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=16487012426854492634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, butcher_shop, manufacturer, food_store, store, restaurant, food, point_of_interest, service, establishment"
"Paris, France",restaurant,ChIJhfOq0sxt5kcRNMqaUKOFg98,UGC Cine Cite les Halles,"7 place de la rotonde, 75001 Paris, France",48.8627791,2.3428139,3.9,10979.0,,https://maps.google.com/?cid=16105863628885510708&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"movie_theater, korean_restaurant, food_store, store, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJWVhEdi5u5kcRRl0Vdpqt7RI,Angelina,"226 Rue de Rivoli, 75001 Paris, France",48.8650898,2.3284434,4.3,18650.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=1363937141080808774&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, pastry_shop, coffee_shop, dessert_shop, confectionery, bakery, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJK-03I_tx5kcRdA4Cj8VV1b4,Arab World Institute,"1 Rue des Fossés Saint-Bernard, 75005 Paris, France",48.848925699999995,2.3572313,4.2,2612.0,,https://maps.google.com/?cid=13750991344241872500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cultural_center, tourist_attraction, library, movie_theater, book_store, art_museum, museum, live_music_venue, event_venue, store, restaurant, food, point_of_interest, service, establishment"
"Paris, France",restaurant,ChIJaXXlBgBu5kcRzeSQ0Um9YSg,Chez Janou,"2 Rue Roger Verlomme, 75003 Paris, France",48.8567159,2.3671983,4.3,8359.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2909814959004247245&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bistro, french_restaurant, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJdQn7zN5x5kcRhKnVo8EDJS0,Le Procope,"13 Rue de l'Ancienne Comédie, 75006 Paris, France",48.852991300000006,2.3387975,4.5,26906.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=3253010436057311620&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, coffee_shop, tea_house, diner, family_restaurant, cafe, food_store, store, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJzaRYiNdx5kcRlxQ89kuogt0,Le Relais de l'Entrecôte,"20 Rue Saint-Benoît, 75006 Paris, France",48.85463730000001,2.3327323,4.2,8271.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15961505073561605271&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJuwjIqyRu5kcRP4GCzHGeUSk,Galerie Vivienne,"4 Rue des Petits Champs, 75002 Paris, France",48.8663533,2.3394854,4.6,6444.0,,https://maps.google.com/?cid=2977335040268206399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"shopping_mall, tourist_attraction, art_gallery, historical_landmark, historical_place, book_store, clothing_store, home_goods_store, store, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJLeslLNhx5kcRtkpSU9ZmNvo,Les Deux Magots,"6 Pl. Saint-Germain des Prés, 75006 Paris, France",48.854051999999996,2.3331062,4.2,11853.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=18029711228931295926&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cafe, french_restaurant, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJL5QZXQJu5kcRwsTfM6YEA3E,L'As du Fallafel,"34 Rue des Rosiers, 75004 Paris, France",48.8574067,2.3591962,4.3,14429.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=8143357663097373890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"falafel_restaurant, israeli_restaurant, fast_food_restaurant, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJRxF0GABu5kcR-uoWlZrLDN4,Carette,"25 Pl. des Vosges, 75003 Paris, France",48.856330199999995,2.3655660999999997,3.9,3299.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=16000387440927238906&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"pastry_shop, dessert_shop, tea_house, confectionery, bakery, food_store, store, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJ-w6YGj1u5kcR9XoTLMtIUCc,Pizzeria Popolare,"111 Rue Réaumur, 75002 Paris, France",48.8680344,2.34349,4.7,44125.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=2832844203071077109&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"pizza_restaurant, family_restaurant, mediterranean_restaurant, european_restaurant, italian_restaurant, restaurant, food, point_of_interest, establishment"
"Paris, France",restaurant,ChIJ4wvlzthx5kcRBTEbOLD_POc,Kodawari Ramen (Yokochō),"29 Rue Mazarine, 75006 Paris, France",48.854633899999996,2.3381035999999997,4.5,16680.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16662473853684625669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"ramen_restaurant, noodle_shop, japanese_restaurant, restaurant, food, point_of_interest, establishment"
